,gene_name,log_fc,pvals_adj,pts
6568,EAF2,-1.356229,0.0022932025591695907,0.12643678160919541
6569,TRAK1,-1.3717896,0.0022392968596971694,0.5287356321839081
6570,WWP2,-0.8624978,0.002162700174367941,0.5172413793103449
6571,ARG2,-0.9718954,0.002162700174367941,0.2413793103448276
6572,ZNF544,-0.8995897,0.002162700174367941,0.632183908045977
6573,RRP7B,-1.1093909,0.002162700174367941,0.42528735632183906
6574,BTC,-2.2499943,0.0021431563720540605,0.12643678160919541
6575,MKRN2,-1.7471826,0.0021197285738316887,0.5402298850574713
6576,WWP1,-0.5487343,0.0021197285738316887,0.8850574712643678
6577,GCFC2,-0.9617275,0.002096539215043703,0.6091954022988506
6578,CSF2,-1.7087196,0.0020850332581607385,0.735632183908046
6579,SLC1A3,-1.386341,0.002073586082670017,0.9195402298850575
6580,ISYNA1,-2.5985548,0.0020621974147697316,0.3218390804597701
6581,GRPEL2,-0.80187047,0.0020508669817811587,0.6781609195402298
6582,FAHD2B,-1.0762072,0.0019001672811857057,0.5287356321839081
6583,MROH6,-4.9017725,0.0018896660412906668,0.034482758620689655
6584,NLE1,-2.029455,0.0018896660412906668,0.40229885057471265
6585,NPRL3,-1.4070961,0.0018470093246008843,0.5862068965517241
6586,ZSWIM7,-1.2728184,0.0018470093246008843,0.8045977011494253
6587,CLCA2,-18.56502,0.0018379660668783931,0.0
6588,ITGA4,-19.02278,0.0018379660668783931,0.0
6589,C1ORF233,-18.819996,0.0018379660668783931,0.0
6590,SEC61A1,-1.131933,0.0017887437808939873,0.7931034482758621
6591,ADRB2,-0.893282,0.0017887437808939873,0.8850574712643678
6592,NCBP2-AS2,-0.82212925,0.0017700907582272232,0.5862068965517241
6593,FXN,-0.88718164,0.001751621255921024,0.6436781609195402
6594,CTSL,-0.25895545,0.0017310796040425592,0.9540229885057471
6595,ATP5SL,-0.89693236,0.0017310796040425592,0.4942528735632184
