,gene_name,log_fc,pvals_adj,pts
0,IFITM2,2.1186247,3.7195043628137894e-34,1.0
1,C11ORF70,3.6805787,1.6368802669557554e-33,0.9866666666666667
2,NNMT,4.3843155,1.8436983092759456e-33,0.9866666666666667
3,TPM2,2.385542,8.550320074142066e-33,0.9866666666666667
4,YAP1,1.5426313,8.550320074142066e-33,0.9866666666666667
5,FAM171B,2.3073816,4.7664736286839085e-31,1.0
6,DIO2,3.9893184,4.984384299201465e-31,0.9866666666666667
7,MLLT11,2.3861544,3.989131369335629e-30,1.0
8,SLC41A2,2.3445044,8.683743671492601e-30,1.0
9,NRIP3,0.99971163,4.696270588655918e-29,1.0
10,LINC00162,2.481358,4.8683964665460376e-29,0.9866666666666667
11,MDK,1.0403411,5.165492070167735e-29,1.0
12,SPCS3,0.77840924,8.06275914926541e-29,1.0
13,PDGFC,1.2821445,8.06275914926541e-29,1.0
14,THAP5,0.8215557,5.110471226915633e-28,1.0
15,KIAA1377,2.7627053,2.659426699469771e-27,0.9733333333333334
16,ROS1,4.6806674,8.753717242856633e-27,0.8933333333333333
17,EMP3,1.8850839,1.3434063085971718e-26,0.96
18,EIF1AD,0.49164352,1.3434063085971718e-26,1.0
19,COL1A1,3.2428102,2.3351241440097932e-26,0.96
20,RB1CC1,1.4379997,3.115218479225017e-26,1.0
21,ARHGAP42,3.2962165,3.2042004557372737e-25,0.92
22,GLS,1.1521659,4.0464196611153366e-25,1.0
23,PDE4DIP,2.4155006,4.813598632977675e-25,0.9333333333333333
24,RPS17,1.4590325,6.670482015575247e-25,1.0
25,C9ORF84,2.5456975,8.860236383334407e-25,0.96
26,CPA4,2.7531664,9.711500619634081e-25,0.9466666666666667
27,ADAMTS1,2.8114536,9.99275804088222e-25,0.9466666666666667
28,SELM,1.4749464,1.652545108522508e-24,0.9866666666666667
29,NREP,2.417472,2.6485150510444695e-24,0.9466666666666667
30,C6ORF48,0.7280232,3.5723171113350854e-24,1.0
31,CXCL2,2.9443107,5.266794890916567e-24,0.92
32,CYP24A1,3.5970852,6.593571537722817e-24,0.88
33,KRT18,0.7981604,7.016482649432472e-24,1.0
34,SLC39A8,2.633003,7.810044029342286e-24,0.92
35,IL32,2.5526428,8.078526414980506e-24,1.0
36,FKBP2,0.62885636,8.739890820439364e-24,1.0
37,CRISPLD2,2.6998653,9.815407353714563e-24,0.9066666666666666
38,ZNF451,1.1959889,1.616148477221036e-23,1.0
39,TGM2,4.499427,3.005310306433321e-23,0.8266666666666667
40,PTS,0.7915158,3.8496517367799113e-23,0.9866666666666667
41,BNIP3,1.6541548,6.173226817656921e-23,0.9866666666666667
42,UACA,1.1358796,6.986420223388352e-23,0.9866666666666667
43,PRSS21,2.770249,1.4280081787221826e-22,0.9066666666666666
44,HIF1A,1.6490221,4.269095887646081e-22,0.9733333333333334
45,CFL2,0.7257843,4.868282213052464e-22,1.0
46,RWDD2B,0.9069774,8.65807577417753e-22,1.0
47,CCRN4L,1.9151577,1.4862609114742413e-21,0.9733333333333334
48,TENM3,1.4197769,2.6654400686958183e-21,1.0
49,LAMTOR1,0.5510175,3.401226431963755e-21,1.0
50,SGCE,2.1567228,3.8965403179850246e-21,0.9466666666666667
51,HES1,1.0569566,1.1113538584589748e-20,1.0
52,NBPF1,1.3025926,3.896814827109947e-20,1.0
53,HIST2H4A,3.2383733,4.828196512967572e-20,0.8133333333333334
54,BIRC3,2.3301888,5.223956490644297e-20,0.92
55,DCUN1D4,2.0145085,6.048279772951851e-20,1.0
56,MICA,1.949326,9.786860739430808e-20,0.92
57,CCNI,0.5541215,9.786860739430808e-20,1.0
58,KRT8,0.74469143,1.295122651426505e-19,1.0
59,HIST2H2AA4,4.123555,4.699853691522955e-19,0.76
60,LETM1,0.4165683,5.355534782534252e-19,1.0
61,LAMTOR4,0.9343345,1.1584360001195306e-18,1.0
62,LINC00707,2.530581,1.2684405957143271e-18,0.84
63,CDV3,0.41723666,1.3012726947795467e-18,1.0
64,VAMP5,1.5246651,1.6658184021052437e-18,0.9333333333333333
65,RBM26,0.99598366,1.8008740358537426e-18,1.0
66,MT1A,4.438684,7.531865107906622e-18,0.7333333333333333
67,ANXA2P2,0.5437293,8.342694422016645e-18,1.0
68,MT1M,4.311651,8.560004915138553e-18,0.7333333333333333
69,HMGA2,2.03669,9.243889912363061e-18,0.96
70,ABCA1,1.8185407,1.263102404589473e-17,0.96
71,MTRNR2L1,1.5136416,1.2718813155674962e-17,1.0
72,HSD17B11,2.021336,1.4189255839930445e-17,0.88
73,UBE2B,0.9228684,1.8430006319965226e-17,1.0
74,IL6,1.708657,2.1469563937721814e-17,0.9066666666666666
75,GPR1,3.0093138,3.1792948593350085e-17,0.7866666666666666
76,UBE2W,0.6447073,3.1792948593350085e-17,1.0
77,NCF2,1.9879273,4.376435580977704e-17,0.8666666666666667
78,SBDSP1,0.89445114,6.57342419456804e-17,1.0
79,PLOD2,0.8869938,1.0442667583680029e-16,1.0
80,MT1L,2.0232167,1.5372666322994108e-16,0.88
81,SULT1E1,2.2385132,5.615584533923363e-16,0.8266666666666667
82,HIST2H4B,2.9319468,7.516178007808415e-16,0.7466666666666667
83,C3,1.2807723,1.119868407164685e-15,1.0
84,MX1,0.6918932,1.3760332719785606e-15,1.0
85,C4ORF26,4.8190465,1.4303801038314222e-15,0.68
86,GLT8D2,2.759561,1.8158570097037003e-15,0.76
87,HIST2H2AA3,3.775352,1.910457716633217e-15,0.6933333333333334
88,EDIL3,1.9452976,2.0952035585480305e-15,0.8533333333333334
89,SEMA3A,0.87545,2.525722429606394e-15,1.0
90,RBP1,1.2823839,3.933231316761829e-15,0.9733333333333334
91,CNN3,0.6724006,4.136894483626488e-15,1.0
92,ANAPC10,1.3675135,4.300449657441425e-15,0.8933333333333333
93,SAMD9L,1.2810403,4.8527428070374616e-15,0.9733333333333334
94,C11ORF74,1.5662615,4.917558214505684e-15,0.9333333333333333
95,MFI2,2.0618103,5.848038465822852e-15,0.84
96,PON2,0.8448204,7.396949686657344e-15,0.9866666666666667
97,APOL2,0.46573985,9.313461426716578e-15,1.0
98,NKX3-1,0.85851514,1.0620782204323217e-14,0.92
99,FOXRED2,1.3277962,1.154167531974818e-14,0.96
100,FKBP9,0.76281255,1.655437421763594e-14,1.0
101,PTTG1IP,0.66672856,1.822470844964068e-14,1.0
102,TIMP2,1.2382011,2.0762915442878213e-14,0.9333333333333333
103,TRAPPC2,0.8670346,2.2592210219717024e-14,0.9333333333333333
104,MRPL39,0.9616017,2.984039012053857e-14,1.0
105,GNGT1,1.8405906,3.264154549388374e-14,0.8533333333333334
106,PTN,4.639918,3.689361960312784e-14,0.64
107,PPAPDC1A,2.7993834,4.80879100676273e-14,0.72
108,STARD4-AS1,3.6179252,6.461764575349156e-14,0.6666666666666666
109,MGMT,1.7842299,6.601766855918751e-14,0.84
110,CPNE8,0.73787975,7.797510180258804e-14,0.9733333333333334
111,MSC,4.4960785,8.665252201094372e-14,0.64
112,CYB5A,1.4215087,9.956436997705431e-14,0.9866666666666667
113,SERPINE1,0.6856738,1.0696466255580076e-13,1.0
114,PPM1K,1.5220027,1.4028035386550175e-13,0.88
115,AGA,1.5414076,1.7209985784670065e-13,0.88
116,TMEM128,0.8398207,1.7292198074895884e-13,0.96
117,FIBP,0.7707378,1.8262748647910371e-13,1.0
118,CYB5R2,3.7958033,1.8645832851275044e-13,0.68
119,SEMA3C,1.4620603,1.9899816899004708e-13,1.0
120,GNPDA2,1.2537199,2.412203745126772e-13,0.92
121,ANAPC15,0.5246188,2.780005096710295e-13,1.0
122,CDA,0.78448755,3.0503646529315695e-13,0.9733333333333334
123,QDPR,1.4704709,3.2384459622837477e-13,0.9466666666666667
124,CSTB,0.46278873,3.7714082460285886e-13,1.0
125,NTN4,1.761958,4.159270690704883e-13,0.8533333333333334
126,S100A4,1.746031,4.438924008326504e-13,0.8
127,ADAM12,1.4455851,4.974868341247659e-13,0.9066666666666666
128,SCGB1D1,19.3553,5.027787939157987e-13,0.5866666666666667
129,TMEM179B,1.0424106,6.771570117226213e-13,1.0
130,RAMP1,1.4404955,6.880792506721139e-13,0.8666666666666667
131,IFI44L,0.7737617,7.067942301709247e-13,1.0
132,PLCB4,1.5406475,7.182259960448826e-13,0.88
133,SPTLC3,1.9634587,7.377857872079861e-13,0.8133333333333334
134,MIR155HG,2.7393856,1.9134483561800957e-12,0.6933333333333334
135,LUM,5.409957,2.0070806507422548e-12,0.5866666666666667
136,MOK,0.91544986,2.3912363370647557e-12,0.96
137,CXCL1,1.084354,2.4297794012776275e-12,0.9466666666666667
138,PSPH,0.50314444,2.8633485020707952e-12,1.0
139,GBAP1,1.6423266,3.706027028140222e-12,0.8133333333333334
140,LOX,1.6478078,3.886026645169012e-12,0.8933333333333333
141,MX2,1.2367746,3.927899570694039e-12,0.9333333333333333
142,TMEM133,3.5712533,4.385667244079731e-12,0.6133333333333333
143,GLIPR2,1.9349806,4.386848253837155e-12,0.7733333333333333
144,NIPBL,1.2485646,5.242494621116266e-12,0.9866666666666667
145,MIR4426,0.43652043,5.326864837875097e-12,1.0
146,SMIM11,0.7588328,6.9856751719070976e-12,0.96
147,FBLN2,5.493839,7.841534436786789e-12,0.5733333333333334
148,GUSBP1,1.0319332,9.019815674122088e-12,0.9333333333333333
149,CLK1,1.0426283,1.0587307671965761e-11,0.9466666666666667
150,FAM216A,0.9791232,1.0646855609746814e-11,0.9066666666666666
151,TRIM37,0.9655736,1.3565632689307344e-11,0.9866666666666667
152,TRIM44,0.84588164,1.4285446896755103e-11,0.9466666666666667
153,HERC6,0.92385834,1.5432297882547963e-11,1.0
154,TJP1,0.6025976,1.684051733661808e-11,1.0
155,HSPB8,1.6134505,1.913863081209914e-11,0.8133333333333334
156,TXNIP,1.4206823,1.9345096000166224e-11,0.88
157,WISP2,3.7662175,1.955410576778487e-11,0.6
158,CTH,2.0534394,2.2469045187489455e-11,0.7333333333333333
159,IFI35,0.7742663,2.6305297737314128e-11,0.9733333333333334
160,APCDD1L-AS1,1.2143589,2.9774059165326296e-11,0.8666666666666667
161,ACAT2,1.2031,2.9774059165326296e-11,0.96
162,ZNF468,9.358606,2.9774059165326296e-11,0.5466666666666666
163,GADD45A,0.69118387,3.262393137181197e-11,0.96
164,PTBP2,0.8886473,3.508124364857977e-11,1.0
165,DMAP1,2.1737876,3.6731940096300116e-11,0.7866666666666666
166,LIFR,1.76175,4.0640296996005394e-11,0.8
167,PAXBP1,1.0889989,4.5217148176376925e-11,0.9066666666666666
168,CLU,1.0440365,4.733609475092609e-11,0.9866666666666667
169,AMTN,3.081355,5.831811092638712e-11,0.6666666666666666
170,SRM,0.8451346,5.900635649650797e-11,0.9733333333333334
171,TNFRSF11B,2.5944343,6.458552267267027e-11,0.6666666666666666
172,MAN1A1,2.4001222,6.861028861597694e-11,0.68
173,ZIC2,1.554801,7.33824202058331e-11,0.8933333333333333
174,DAB2,1.7927269,7.33824202058331e-11,0.92
175,PLK2,0.99423814,9.67501718398402e-11,1.0
176,STEAP1B,1.354839,9.67501718398402e-11,0.88
177,NFKBIA,0.39500734,1.0719196802313144e-10,1.0
178,FIS1,0.4370641,1.1172518845362118e-10,1.0
179,AFF4,0.7718273,1.1462434938903925e-10,1.0
180,IL11,3.086553,1.1531535710707594e-10,0.6266666666666667
181,SMIM15,1.0252026,1.160119762223879e-10,0.9466666666666667
182,CASP2,0.3053591,1.3815070197886436e-10,1.0
183,IVD,1.7133654,1.3815070197886436e-10,0.7733333333333333
184,UPF3B,0.7116186,1.4954091364437978e-10,0.96
185,BOD1L1,0.49076396,1.6343350547997315e-10,1.0
186,C10ORF35,2.4172094,1.920766553441146e-10,0.6533333333333333
187,PCDH10,20.95068,2.1496698771935662e-10,0.52
188,HAS2,1.576472,2.1836483202338877e-10,0.7866666666666666
189,ERVMER34-1,2.2002668,2.520900396285205e-10,0.68
190,DNMT3A,1.0212406,2.739350212263121e-10,0.8933333333333333
191,BCAT1,1.0361434,2.7558981684712944e-10,0.9733333333333334
192,LINC00263,1.6271895,2.7859490899550937e-10,0.7733333333333333
193,GCAT,1.3049366,2.997955120076978e-10,0.8533333333333334
194,STOM,0.5759788,3.4704710097070204e-10,0.9866666666666667
195,KMT2E,0.39556378,3.9348457563672975e-10,0.9866666666666667
196,SFTA1P,1.2581867,3.958618934122047e-10,0.8133333333333334
197,ABCC9,2.884604,4.988009012171991e-10,0.6266666666666667
198,DDX60L,0.5924985,5.63758995499729e-10,1.0
199,SYT14,2.0366452,5.962074017319709e-10,0.6933333333333334
200,COQ10B,0.92883915,6.071332524531294e-10,0.9733333333333334
201,SPANXD,21.302437,6.596791699735631e-10,0.5066666666666667
202,TUBB2A,0.98753816,6.990417532755112e-10,0.9466666666666667
203,TRMU,2.3268049,7.03302355756596e-10,0.7866666666666666
204,CXCL3,2.1809163,7.142945077704551e-10,0.6533333333333333
205,NMB,1.3835254,8.275546963678422e-10,0.8133333333333334
206,NTNG1,8.349242,8.376766885838088e-10,0.5066666666666667
207,ENC1,1.3647778,8.376766885838088e-10,0.8666666666666667
208,RP9P,1.3958249,9.195944663815694e-10,0.8
209,ATF2,0.67112774,1.0093901088651864e-09,0.9733333333333334
210,KLHL4,2.4918523,1.0093901088651864e-09,0.6266666666666667
211,EFEMP1,1.1025876,1.0943462252715232e-09,0.8933333333333333
212,VSIG10,0.73339057,1.827374601760263e-09,0.9466666666666667
213,MTHFD2,0.45976594,1.907508977878533e-09,0.9866666666666667
214,TRPM2,4.104289,2.123480719586071e-09,0.52
215,PID1,2.3954031,2.136344617757203e-09,0.6266666666666667
216,EVA1A,3.2214284,2.2024378678898527e-09,0.6533333333333333
217,CTHRC1,1.6567944,2.3198340174794044e-09,0.8133333333333334
218,PARL,0.5240808,3.005000621355786e-09,0.92
219,USP18,0.8044484,3.2862429428934595e-09,0.96
220,SLC52A2,1.3595173,3.969885296629984e-09,0.84
221,PBDC1,0.39663598,4.048464860889346e-09,0.96
222,MPP6,0.9312784,4.770210006528948e-09,0.9733333333333334
223,SSBP2,2.7805328,4.930405550333562e-09,0.5733333333333334
224,NEFM,1.0920357,5.813628647269626e-09,0.8666666666666667
225,TEX30,0.99025136,5.990159159416398e-09,0.88
226,PRSS3,1.2836821,6.840735980299897e-09,0.8
227,RSAD2,1.3403617,8.561212326266346e-09,0.8266666666666667
228,NLRP1,0.9374001,8.923831416649634e-09,0.96
229,SLC6A15,0.94395816,9.219350862678192e-09,0.9466666666666667
230,ATP5L2,2.6307714,1.1722794327428048e-08,0.6133333333333333
231,ITSN1,1.0162996,1.4081491969095856e-08,0.8933333333333333
232,BAG2,0.61732316,1.4542502500921759e-08,1.0
233,RUNX2,1.0272546,1.4887283484445834e-08,0.8533333333333334
234,EPHA4,2.320797,1.6779061009299092e-08,0.6
235,ADI1,0.7112218,1.6830356805757224e-08,0.96
236,LINC00888,1.1344392,1.8645993077303064e-08,0.8133333333333334
237,ATP1B1,0.28172484,1.8838748591163306e-08,0.9866666666666667
238,MYADM,0.41612816,2.1776918529001928e-08,0.9866666666666667
239,MRFAP1L1,0.6380806,2.2001230802394033e-08,1.0
240,RRN3P1,1.7950509,2.371948882905643e-08,0.6533333333333333
241,SOX4,0.7393341,3.2375192567475095e-08,1.0
242,GPX7,2.2024531,3.661690731754635e-08,0.5866666666666667
243,C12ORF75,0.40801582,3.661690731754635e-08,1.0
244,FLG-AS1,2.932802,3.748768264651014e-08,0.5466666666666666
245,HSF2BP,1.8806453,3.881357937913002e-08,0.6666666666666666
246,CHN1,2.0226016,3.881357937913002e-08,0.6266666666666667
247,PAAF1,0.5961118,4.8584404619281395e-08,1.0
248,PTX3,1.7780132,4.8742515621056795e-08,0.6533333333333333
249,PA2G4P4,0.8635014,4.8742515621056795e-08,0.96
250,SLC38A5,1.093777,5.2332683594449235e-08,0.8666666666666667
251,TSPO,0.282923,5.308832603329622e-08,0.9733333333333334
252,SCN9A,4.148174,5.684380282715921e-08,0.49333333333333335
253,MEST,1.171344,5.7855874528363845e-08,0.8266666666666667
254,PLA2G16,0.9885641,5.7855874528363845e-08,0.9333333333333333
255,C5ORF42,0.78338695,7.53994514657976e-08,0.9466666666666667
256,FAM193A,0.98989886,7.85574043847275e-08,0.88
257,RRAS,0.99527013,7.968326753623684e-08,0.8533333333333334
258,PARVB,1.2630574,8.912091578025433e-08,0.7733333333333333
259,C3ORF14,0.9301276,9.077190741060436e-08,0.84
260,SNHG8,0.4814087,9.550930661896535e-08,1.0
261,DUSP1,0.9855388,9.687303617047592e-08,0.8666666666666667
262,PLAU,0.44896924,9.948878246564488e-08,0.96
263,CDKN2AIP,1.1910243,1.2200028840979228e-07,0.8133333333333334
264,MTRNR2L2,0.39340252,1.254872689585893e-07,0.9733333333333334
265,FUOM,4.8337364,1.3014189273750251e-07,0.4666666666666667
266,LOXL1-AS1,2.089685,1.6110304564049155e-07,0.5866666666666667
267,TFPI,1.9060589,1.702017235934952e-07,0.64
268,H3F3A,0.30691317,1.7688511886412543e-07,1.0
269,ANXA10,-0.07771825,1.8084652445062338e-07,0.88
270,NPIPB5,0.7794152,1.8673271635861783e-07,0.96
271,BDH2,1.5084163,1.964324249097653e-07,0.7066666666666667
272,PSMG4,1.3859715,2.0578225790588635e-07,0.8666666666666667
273,IFIH1,0.8474803,2.389760732579754e-07,0.8933333333333333
274,TMEM255A,3.4304492,2.4371969457230233e-07,0.49333333333333335
275,ELOVL6,0.5716847,2.531923552458013e-07,0.96
276,SPTLC1,0.35984248,2.6515413170775624e-07,0.9733333333333334
277,COX7A2L,0.3858079,3.2729854257189307e-07,1.0
278,UBE2L6,0.58700824,3.318420196225098e-07,0.9866666666666667
279,TNFAIP2,0.4398604,3.7896828909152387e-07,0.9866666666666667
280,RPS10,0.5791322,3.9666166003409275e-07,0.9466666666666667
281,IL31RA,0.75663626,4.005444342949738e-07,0.6666666666666666
282,HIST1H2BE,1.7365367,4.823341973352286e-07,0.56
283,DDX17,0.37428606,4.851075462401613e-07,0.9866666666666667
284,PLTP,2.2557688,4.946050747303206e-07,0.6133333333333333
285,BTN3A3,1.0119436,5.143543478877446e-07,0.8
286,PDCD1LG2,1.6567221,5.171284681243107e-07,0.6533333333333333
287,MOB4,0.15319103,5.705128394274811e-07,1.0
288,PLEKHA6,2.3280919,5.783292841290878e-07,0.5333333333333333
289,MYBL1,1.0038997,5.816561754878033e-07,0.8666666666666667
290,VPS8,0.9599748,6.403239126745054e-07,0.9333333333333333
291,LAYN,3.4251604,6.465277316288444e-07,0.4666666666666667
292,C9ORF64,1.1077187,7.057451301310035e-07,0.8266666666666667
293,AJAP1,1.0312396,7.057451301310035e-07,0.8133333333333334
294,EREG,1.0407099,7.097883423173232e-07,0.8133333333333334
295,SLC18A2,0.81268376,7.307896133802663e-07,0.8933333333333333
296,SYTL2,1.297279,8.68241829835859e-07,0.7066666666666667
297,GTSF1,3.3068535,8.884787709572115e-07,0.5333333333333333
298,SMC1B,0.9411474,9.69297639173335e-07,0.8266666666666667
299,MLPH,9.213993,1.0091035020030938e-06,0.41333333333333333
300,GMNN,0.8965953,1.0206424872721787e-06,0.8533333333333334
301,HERC5,0.97009325,1.0264648869828224e-06,0.8666666666666667
302,IFIT1,0.4275234,1.0768612681344478e-06,1.0
303,TXNRD2,0.944635,1.1040691117560745e-06,0.8266666666666667
304,MFSD2B,2.4608002,1.1060990515673187e-06,0.48
305,VEGFC,0.74330366,1.108136692725797e-06,0.9066666666666666
306,XAF1,0.4419278,1.1669296570627877e-06,1.0
307,DPYD,0.7707566,1.2718988972019165e-06,0.8933333333333333
308,GXYLT2,1.410721,1.2742537288297955e-06,0.9066666666666666
309,ARL14,1.4082702,1.2766173305353008e-06,0.6533333333333333
310,CPED1,2.5102134,1.3674904843026582e-06,0.5066666666666667
311,INSIG1,1.3317653,1.3911301539508628e-06,0.6666666666666666
312,TAGLN,1.6148324,1.5099560332536735e-06,0.6266666666666667
313,TMEM98,1.6693023,1.5863837331680464e-06,0.64
314,DLGAP1-AS1,0.7836131,1.6166711185490863e-06,0.9333333333333333
315,RARRES3,1.0101324,1.7080954977074896e-06,0.7733333333333333
316,UGDH,0.37264502,1.821449259488566e-06,0.9866666666666667
317,GBP1,0.546667,1.8317571623792518e-06,0.9866666666666667
318,CCDC84,1.4780198,1.9203395269237704e-06,0.7733333333333333
319,LPXN,1.9914912,1.953194780020198e-06,0.6533333333333333
320,CYBRD1,1.1878436,2.043451179754241e-06,0.6933333333333334
321,LINC00460,2.679003,2.055002882350698e-06,0.49333333333333335
322,ARL6IP1,0.41213346,2.0627168146345903e-06,1.0
323,HIST1H2BD,0.68478423,2.2788191498635793e-06,0.92
324,CALB2,2.8139071,3.248116863633186e-06,0.4666666666666667
325,TINAGL1,0.5778184,3.5107542668826564e-06,0.9466666666666667
326,CTGF,0.9390905,3.5302743882541172e-06,0.8266666666666667
327,UVSSA,1.6784899,4.484658797428501e-06,0.6
328,IL1RL1,1.8047751,4.509406713462845e-06,0.49333333333333335
329,ZNF655,0.7315584,4.6012143814218636e-06,0.9466666666666667
330,TBX3,0.84180623,4.6096953477833245e-06,0.88
331,ZNF622,0.6842009,4.686307542520712e-06,0.88
332,CDKN1C,1.5214754,5.1064707288296856e-06,0.6
333,HS3ST3B1,3.124832,5.325126371954548e-06,0.44
334,SCD,0.7919016,5.432902834235953e-06,0.9866666666666667
335,BDNF-AS,2.0632875,5.634546804839527e-06,0.5466666666666666
336,HCP5,1.0858066,5.665485533131803e-06,0.8133333333333334
337,SPATA4,5.424233,6.159128838372706e-06,0.4
338,PORCN,1.1097112,6.1928908506104025e-06,0.7466666666666667
339,FUT11,1.2534631,6.249421770488118e-06,0.7333333333333333
340,PCID2,0.6385799,6.852761051862882e-06,0.9333333333333333
341,PDK1,0.8140182,7.079249783583579e-06,0.8
342,DDB1,0.31435022,7.312974821289388e-06,1.0
343,JUN,0.8277659,7.732220192923614e-06,0.8533333333333334
344,PAPSS1,0.7658706,8.308521693119875e-06,0.92
345,RASSF4,1.3147899,8.413682699530497e-06,0.5466666666666666
346,CPT1C,1.0855898,8.4594103871146e-06,0.68
347,RAB34,0.48239356,8.505396338412204e-06,0.9733333333333334
348,TTC9C,0.5764376,8.612998721451829e-06,0.9333333333333333
349,FAHD2CP,1.9538467,9.271090918078774e-06,0.5733333333333334
350,MUC1,2.2636244,9.288330185124066e-06,0.5066666666666667
351,PRPF40A,0.65151834,9.558219252085987e-06,1.0
352,PHF20L1,0.4713064,1.0066320090291078e-05,1.0
353,PPP1R18,1.3944725,1.0321354897053013e-05,0.7733333333333333
354,TBC1D19,1.3551612,1.0675824568092122e-05,0.64
355,AIM2,1.1408015,1.114109093336888e-05,0.6933333333333334
356,PDCL3P4,2.0988774,1.1524800744626305e-05,0.48
357,AGPAT9,0.9766123,1.1587163913162043e-05,0.8133333333333334
358,ZNF713,1.4353324,1.16305552986498e-05,0.5733333333333334
359,CHMP2A,0.34471282,1.16305552986498e-05,1.0
360,MOCOS,1.0357533,1.2158654979766463e-05,0.8133333333333334
361,LIX1L,0.9994426,1.2911084850297186e-05,0.8533333333333334
362,EPSTI1,0.91088194,1.2980799786225389e-05,0.84
363,PROL1,7.1303697,1.4028929425091631e-05,0.37333333333333335
364,TMSB15B,1.0461148,1.4180546824324204e-05,0.6133333333333333
365,TTC27,0.66859263,1.4539604894576334e-05,0.9066666666666666
366,FAM133B,0.31727928,1.4851714888971448e-05,1.0
367,CYP2J2,2.0791495,1.5141784437298304e-05,0.4666666666666667
368,ATF5,1.6059723,1.5491233806715845e-05,0.6133333333333333
369,NMNAT2,1.3615828,1.62700633745541e-05,0.68
370,MIR181A1HG,6.0938153,1.70864403931526e-05,0.37333333333333335
371,FRMD8,0.3282395,1.9197825379793252e-05,1.0
372,MTRNR2L8,0.38670245,1.9947027268665743e-05,0.9733333333333334
373,SERPINA1,1.2415669,2.0332089470616592e-05,0.6933333333333334
374,KRCC1,0.5808953,2.1863264590597435e-05,0.9733333333333334
375,NME4,0.88143647,2.1979508238207217e-05,0.76
376,ARMCX3,1.1871477,2.217913045625506e-05,0.6266666666666667
377,HSPA4L,0.6030197,2.2605535012906537e-05,0.9733333333333334
378,LINC00431,1.779504,2.2846620634508224e-05,0.5466666666666666
379,STARD4,0.8768364,2.3895360629308877e-05,0.7866666666666666
380,THAP9-AS1,0.5457808,2.4278149523098354e-05,0.8933333333333333
381,SRRD,0.83805305,2.4323769906469365e-05,0.8
382,SCARNA22,1.3483204,2.483642655150494e-05,0.5466666666666666
383,TIMM17A,0.1966027,2.544629722301964e-05,1.0
384,NGF,2.1775124,2.8161575264323624e-05,0.48
385,SRPX,1.0118604,2.9343643701836415e-05,0.6933333333333334
386,S100A3,0.28942204,3.1888867574291735e-05,0.68
387,TRAM2-AS1,2.2718143,3.249308361398892e-05,0.52
388,RGS2,1.2027456,3.2835810508300097e-05,0.72
389,COL4A6,1.0355906,3.7458596880332086e-05,0.7333333333333333
390,CPE,0.7490188,4.047623077582038e-05,0.7066666666666667
391,PREB,0.7756601,4.068711891744374e-05,0.8133333333333334
392,HIST1H2BG,1.389023,4.1173698338623345e-05,0.5733333333333334
393,FAM46A,0.4395262,4.340132533156464e-05,0.9866666666666667
394,NES,3.5001025,4.437729544187532e-05,0.38666666666666666
395,FGF2,1.4770579,4.5812605116581986e-05,0.6533333333333333
396,ZSCAN22,1.3037583,4.72922527953976e-05,0.6533333333333333
397,TRABD2A,1.2857506,5.117606856118345e-05,0.6133333333333333
398,KRTCAP3,0.8244912,5.346705211458911e-05,0.7733333333333333
399,AGO1,0.49245006,5.356617393688394e-05,0.9733333333333334
400,RPL13AP6,1.8384892,5.800238083653252e-05,0.48
401,BIK,0.7708967,5.8109578381409066e-05,0.8266666666666667
402,BCKDHB,0.6529432,5.82170687090667e-05,0.8
403,KRT7,1.4704722,6.199427959964056e-05,0.6666666666666666
404,MRPS24,0.79238945,6.224941152261124e-05,0.8133333333333334
405,UQCRBP1,1.3065255,6.224941152261124e-05,0.5866666666666667
406,LURAP1L,1.4772162,6.383994258571783e-05,0.6133333333333333
407,IFIT2,0.67386943,6.383994258571783e-05,0.9333333333333333
408,TRIM55,9.29289,6.437882619949136e-05,0.3466666666666667
409,ADAMTS16,1.7324356,6.537712503144651e-05,0.48
410,STEAP1,0.79347914,6.679687421460557e-05,0.8
411,TCN2,3.3139277,6.995310587192822e-05,0.37333333333333335
412,RIC8A,0.7168072,6.995310587192822e-05,0.8666666666666667
413,ARHGAP10,1.0011464,7.008285657758866e-05,0.7466666666666667
414,KBTBD2,1.0138482,7.472902731603056e-05,0.88
415,PCNXL4,0.79863614,7.500627635056693e-05,0.8133333333333334
416,TRNAU1AP,0.52045083,7.889692028423805e-05,0.9333333333333333
417,DENND1B,1.8137585,8.063241075277036e-05,0.72
418,POLR3GL,0.7783105,8.347865990031215e-05,0.8133333333333334
419,MIR573,1.8182343,8.586464561671054e-05,0.48
420,DNER,0.6626451,8.586464561671054e-05,0.8933333333333333
421,SLC9B2,1.0695488,9.095966126326988e-05,0.64
422,SYTL3,1.6713791,0.00010319641166510525,0.48
423,PDE6D,0.6584292,0.00011488867068996819,0.8666666666666667
424,CGB7,2.9657264,0.00011488867068996819,0.38666666666666666
425,TPI1P3,1.1081585,0.00011515720203988915,0.6266666666666667
426,CSPP1,0.48508203,0.00011515720203988915,0.9466666666666667
427,SMR3B,20.148546,0.00011515720203988915,0.3333333333333333
428,MIEF1,0.38957152,0.0001176529546533907,0.96
429,LRRC42,0.690858,0.00011921950837286903,0.8533333333333334
430,MOB1B,0.5465904,0.0001198198889916593,0.96
431,PTENP1,1.8514894,0.00012141462967083507,0.49333333333333335
432,INPP4B,0.39030835,0.00012420642628145314,1.0
433,CA13,1.3598545,0.00012642401555178074,0.56
