,gene_name,log_fc,pvals_adj,pts
5900,DMRT2,-1.6555316,0.6311708652616846,0.05928853754940711
5901,ATG4D,-1.0170469,0.6290121097562501,0.12648221343873517
5902,PLEKHG6,-1.022514,0.6254014903111054,0.05533596837944664
5903,FGG,-4.465366,0.6223529594021008,0.003952569169960474
5904,ZNF226,-0.32912114,0.6218693480945972,0.4031620553359684
5905,PRUNE,-0.5525253,0.6162839371281034,0.466403162055336
5906,CCDC136,-0.98813784,0.6160096585314162,0.07905138339920949
5907,FAM135A,0.03906403,0.614841807740201,0.6403162055335968
5908,TRIM52,-0.43799278,0.61436152638048,0.383399209486166
5909,RNY4,-1.5785052,0.61436152638048,0.02766798418972332
5910,CAMK1D,-0.34576315,0.6128546877558377,0.09881422924901186
5911,SNORD17,-0.13230154,0.6121022135190934,0.20948616600790515
5912,PKD2,-0.18001306,0.6111443207246903,0.6363636363636364
5913,GPRASP1,-3.0001562,0.610805304653457,0.015810276679841896
5914,KPNA7,-0.91351306,0.6103268363376835,0.16600790513833993
5915,GRB7,-0.23244235,0.6091646783839723,0.2845849802371542
5916,TYRP1,-3.2201788,0.6086869492961013,0.015810276679841896
5917,DFFA,-0.0757818,0.6086869492961013,0.9881422924901185
5918,CCDC163P,0.14878611,0.6079377318997221,0.2450592885375494
5919,U2AF1,-0.08501516,0.6079377318997221,0.9011857707509882
5920,SLC1A3,-0.27574188,0.6069836027900616,0.6758893280632411
5921,PLA2G6,-1.9208865,0.6065068628040217,0.05533596837944664
5922,NPRL2,-0.7110259,0.6060303393384524,0.49407114624505927
5923,KTN1-AS1,-0.71296257,0.6060303393384524,0.28063241106719367
5924,STX1A,-1.2602403,0.6050779423909985,0.15810276679841898
5925,HNRNPLL,-0.17862493,0.6041264127896406,0.7984189723320159
5926,ANKRD1,-3.8927307,0.6029710768721986,0.015810276679841896
5927,SNORD8,-0.55328286,0.6018171158228199,0.07509881422924901
5928,ALDH4A1,-1.2528284,0.5997170283868507,0.1067193675889328
5929,OAZ3,-1.743244,0.5973520880550047,0.05533596837944664
5930,SCARNA23,-0.7683266,0.5970830515412886,0.1541501976284585
5931,CLK1,-0.21211974,0.5966108449649458,0.9090909090909091
